BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385434,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Peerless (Acme),NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-431,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385474,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Purple Top,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-432,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385463,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Scotia,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-433,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385495,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Tankard Bronze Top,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-434,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385489,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:The Bell,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-435,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385522,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Tina,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-436,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385513,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:York,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-438,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385506,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Hollandse Gele Roodkop,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-442,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385541,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Brandhaug,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-443,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385372,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Laugabolsrofa,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-445,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385363,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Rotabaggeue,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-447,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385398,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Kalfafellsrofa,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-451,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385394,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Magres Pajberg,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-452,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385428,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Sator Oetofte,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-453,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385419,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Troendersk Kvithamar,NULL,BBCH-13,Nottingham University:U.Nottm_BnASSYST-454,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385458,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Cabernet,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-509,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385445,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Cabriolet,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-510,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385435,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Castille,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-511,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385475,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Catana,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-512,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385292,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Chuanyou 2,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-513,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385338,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Dimension,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-514,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385327,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Excalibur,NULL,BBCH-13,John Innes Centre:U.Nottm_UoY_Hybrid_2015004,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385312,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Flash,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-516,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385356,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Huron x Navajo,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-517,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385342,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Inca x Contact,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-518,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385382,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89583_a-0000001,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Ningyou 7,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-520,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385373,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89584_a-0000002,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Palmedor,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-521,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385409,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89585_a-0000003,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),"cultivar:POH 285, Bolko",NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-522,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385399,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89586_a-0000004,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Quinta,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-523,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385600,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Rocket,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-524,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385250,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Shengliyoucai,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-526,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385243,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Temple,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-527,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385232,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89590_a-0000008,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Vision,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-528,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385271,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89587_a-0000005,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Xiangyou 15,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-529,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385262,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89588_a-0000006,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Zhongshuang II,NULL,BBCH-13,John Innes Centre:U.Nottm_BnASSYST-530,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
SAMEA104385304,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,Leaf mineral concentration data of compost - grown Lines of the RIPR panel generated by ICP-MS analysis.,89589_a-0000007,https://bip.earlham.ac.uk/trial_scorings/47.zip,138011 (Brassica napus),cultivar:Bronze-535,NULL,BBCH-13,Nottingham University:U.Nottm_Bronze-535,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0025034(leaf),NULL
